date,inflow,outflow,local
1931-06-01,4546102.0,1415648.0,2991824.1094970703
1931-07-01,4838551.0,2075418.9999999998,2265243.871520996
1931-08-01,4371074.0,3095480.0,1579687.6125488281
1931-09-01,3558203.0,3379920.0,1424897.4892578125
1931-10-01,1587400.0,2247742.0,1064654.487915039
1931-11-01,920580.0000000001,812323.0,794483.599975586
1931-12-01,457192.00000000006,103772.0,354726.6744995118
1932-01-01,646179.0,62000.0,171544.2554473877
1932-02-01,375659.99999999994,143875.0,170219.93409728998
1932-03-01,445855.0,212764.0,329391.4267730713
1932-04-01,872805.0,355556.0,727109.2005615234
1932-05-01,767048.0,414753.0,412273.6735229492
1932-06-01,1636091.0,762038.0,1000347.0088806152
1932-07-01,2210652.0,971183.0,1189551.5195770264
1932-08-01,2086333.9999999993,1194052.0,1087324.830612182
1932-09-01,2391441.0,1138124.0,1528386.2122497559
1932-10-01,1235338.0,1128842.0,838375.774810791
1932-11-01,608442.0000000001,399008.0,504767.6537780763
1932-12-01,390376.0,87108.0,296786.9962310791
1933-01-01,278478.0,62000.0,170837.37167358398
1933-02-01,275643.0,56000.0,146370.7658843994
1933-03-01,219152.0,62000.0,135118.05738830566
1933-04-01,204306.00000000003,60000.0,151467.04014587405
1933-05-01,274808.0,62000.0,225456.8069152832
1933-06-01,507772.99999999994,60000.0,360954.18734741205
1933-07-01,1149671.0,128642.0,802765.8112792969
1933-08-01,1078331.9999999998,518527.00000000006,554199.4759063718
1933-09-01,2172221.0,645195.0,1538309.1071472168
1933-10-01,1165485.0,264884.0,900493.7282714844
1933-11-01,636759.0,75000.0,363341.53662872314
1933-12-01,1151868.0,62000.0,615488.6542358398
1934-01-01,817100.0,62000.0,595454.5085144043
1934-02-01,406561.0,63831.0,282024.7205810547
1934-03-01,716757.0000000001,203412.0,321578.7625579835
1934-04-01,552531.9999999998,208627.0,334596.1909790037
1934-05-01,522933.0,127211.0,263108.6571044922
1934-06-01,325329.0,60000.0,216392.40370178223
1934-07-01,920672.0,62000.0,747711.7921295166
1934-08-01,1479407.0,531243.0,1036239.7092437744
1934-09-01,1654483.0,922311.0,816064.1936035156
1934-10-01,3165678.0,1055430.0,2100640.5958862305
1934-11-01,2204117.0,1176040.0,1424629.191772461
1934-12-01,2096426.0,1255855.0,1215499.0950317383
1935-01-01,590109.0,693763.0,382242.2062988281
1935-02-01,529184.0,180828.0,289559.05003356934
1935-03-01,385998.00000000006,151046.0,230348.1808929444
1935-04-01,507356.00000000006,282401.0,412921.8894805909
1935-05-01,1073155.0,479964.0,607099.1625442505
1935-06-01,1504890.0,767996.0,668802.0040206909
1935-07-01,2235331.0000000005,979430.0,1209839.1256179814
1935-08-01,2502091.0,1115049.0,1385410.8662872314
1935-09-01,2006189.0,1172712.0,1134486.7483673096
1935-10-01,1284791.0000000002,1305929.0,939042.3377914431
1935-11-01,901881.0000000002,639986.0,671526.4869842532
1935-12-01,880951.0,62000.0,793994.176071167
1936-01-01,396402.99999999994,62000.0,280576.64337921137
1936-02-01,316933.99999999994,58000.0,200877.62963867182
1936-03-01,287397.99999999994,62000.0,209884.5282287597
1936-04-01,284278.0,99568.0,225628.8606414795
1936-05-01,378828.99999999994,109802.0,244624.4930877685
1936-06-01,482501.00000000006,69289.0,367535.16940307623
1936-07-01,1559386.0,448737.0,1036270.5021057129
1936-08-01,2971789.9999999995,912857.0,2094247.370483398
1936-09-01,1792972.0000000005,1160966.0,983589.1095581059
1936-10-01,864363.0,874246.0,591021.2476043701
1936-11-01,600910.0,75000.0,499844.59523773193
1936-12-01,745906.9999999999,62000.0,612817.9736557006
1937-01-01,531786.9999999999,62000.0,403408.60065460193
1937-02-01,395219.0000000001,56000.0,232588.6410827638
1937-03-01,309375.00000000006,62000.0,237698.09472656256
1937-04-01,479960.99999999994,60000.0,208379.55024719232
1937-05-01,699709.0,62000.0,275630.8519592285
1937-06-01,313936.00000000006,60000.0,260414.2319641114
1937-07-01,322350.0,62000.0,256515.47840881348
1937-08-01,472889.0,62000.0,370478.55529022217
1937-09-01,1040991.0,60000.0,837061.3715133667
1937-10-01,836101.9999999999,77500.0,673222.2189025878
1937-11-01,431302.0,75000.0,357202.0573120117
1937-12-01,372631.0,62000.0,288521.1001358032
1938-01-01,241953.99999999997,62000.0,154618.0289840698
1938-02-01,280099.0,56000.0,184789.11540222168
1938-03-01,198490.0,62000.0,151801.56512451172
1938-04-01,262911.00000000006,60000.0,217712.6086120606
1938-05-01,238883.0,62000.0,199994.41688156128
1938-06-01,343735.0,60000.0,299768.9807701111
1938-07-01,569154.0,62000.0,336945.53872680664
1938-08-01,479055.99999999994,62000.0,361918.35812377924
